<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.30	18:00:00	1.07812	1.07826	1.07753	1.07810	1003	0	0
2022.05.30	18:15:00	1.07812	1.07839	1.07779	1.07829	561	0	0
2022.05.30	18:30:00	1.07829	1.07836	1.07785	1.07788	482	0	0
2022.05.30	18:45:00	1.07787	1.07798	1.07761	1.07798	475	0	0
2022.05.30	19:00:00	1.07797	1.07810	1.07782	1.07807	439	0	0
2022.05.30	19:15:00	1.07808	1.07818	1.07789	1.07815	366	0	0
2022.05.30	19:30:00	1.07814	1.07849	1.07814	1.07834	399	0	0
2022.05.30	19:45:00	1.07834	1.07866	1.07809	1.07864	319	0	0
2022.05.30	20:00:00	1.07865	1.07870	1.07826	1.07826	253	0	0
2022.05.30	20:15:00	1.07825	1.07843	1.07824	1.07836	128	0	0
2022.05.30	20:30:00	1.07836	1.07862	1.07833	1.07858	154	0	0
2022.05.30	20:45:00	1.07860	1.07860	1.07839	1.07840	215	0	0
2022.05.30	21:00:00	1.07840	1.07849	1.07823	1.07825	234	0	0
2022.05.30	21:15:00	1.07824	1.07847	1.07822	1.07836	214	0	0
2022.05.30	21:30:00	1.07837	1.07837	1.07824	1.07827	77	0	0
2022.05.30	21:45:00	1.07826	1.07834	1.07807	1.07834	169	0	0
2022.05.30	22:00:00	1.07831	1.07837	1.07774	1.07786	257	0	0
2022.05.30	22:15:00	1.07791	1.07807	1.07774	1.07805	137	0	0
2022.05.30	22:30:00	1.07808	1.07813	1.07796	1.07807	129	0	0
2022.05.30	22:45:00	1.07807	1.07808	1.07784	1.07793	97	0	0
2022.05.30	23:00:00	1.07793	1.07826	1.07790	1.07816	214	0	0
2022.05.30	23:15:00	1.07813	1.07815	1.07782	1.07799	130	0	0
2022.05.30	23:30:00	1.07797	1.07797	1.07783	1.07794	75	0	0
2022.05.30	23:45:00	1.07795	1.07808	1.07791	1.07798	94	0	0
2022.05.31	00:00:00	1.07788	1.07794	1.07741	1.07789	636	0	3
2022.05.31	00:15:00	1.07790	1.07790	1.07785	1.07788	388	0	3
2022.05.31	00:30:00	1.07788	1.07790	1.07780	1.07782	73	0	3
2022.05.31	00:45:00	1.07784	1.07786	1.07772	1.07778	127	0	3
2022.05.31	01:00:00	1.07772	1.07793	1.07754	1.07778	112	0	0
2022.05.31	01:15:00	1.07779	1.07782	1.07758	1.07772	126	0	0
2022.05.31	01:30:00	1.07772	1.07773	1.07751	1.07762	273	0	0
2022.05.31	01:45:00	1.07762	1.07766	1.07737	1.07750	222	0	0
2022.05.31	02:00:00	1.07750	1.07755	1.07736	1.07749	305	0	0
2022.05.31	02:15:00	1.07751	1.07756	1.07724	1.07724	261	0	0
2022.05.31	02:30:00	1.07724	1.07738	1.07702	1.07717	387	0	0
2022.05.31	02:45:00	1.07717	1.07743	1.07717	1.07730	345	0	0
2022.05.31	03:00:00	1.07732	1.07746	1.07699	1.07742	644	0	0
2022.05.31	03:15:00	1.07742	1.07742	1.07558	1.07560	867	0	0
2022.05.31	03:30:00	1.07559	1.07560	1.07494	1.07517	1027	0	0
2022.05.31	03:45:00	1.07516	1.07520	1.07434	1.07454	1278	0	0
2022.05.31	04:00:00	1.07454	1.07469	1.07344	1.07438	1216	0	0
2022.05.31	04:15:00	1.07438	1.07463	1.07410	1.07439	948	0	0
2022.05.31	04:30:00	1.07442	1.07491	1.07375	1.07488	1193	0	0
2022.05.31	04:45:00	1.07488	1.07517	1.07445	1.07506	1056	0	0
2022.05.31	05:00:00	1.07506	1.07578	1.07494	1.07559	816	0	0
2022.05.31	05:15:00	1.07559	1.07560	1.07454	1.07481	746	0	0
2022.05.31	05:30:00	1.07481	1.07484	1.07452	1.07461	528	0	0
2022.05.31	05:45:00	1.07463	1.07513	1.07422	1.07513	524	0	0
2022.05.31	06:00:00	1.07513	1.07536	1.07484	1.07490	449	0	0
2022.05.31	06:15:00	1.07491	1.07510	1.07455	1.07456	576	0	0
2022.05.31	06:30:00	1.07457	1.07503	1.07445	1.07487	537	0	0
2022.05.31	06:45:00	1.07491	1.07526	1.07467	1.07512	469	0	0
2022.05.31	07:00:00	1.07513	1.07527	1.07480	1.07490	505	0	0
2022.05.31	07:15:00	1.07490	1.07498	1.07446	1.07476	450	0	0
2022.05.31	07:30:00	1.07476	1.07479	1.07451	1.07466	405	0	0
2022.05.31	07:45:00	1.07466	1.07471	1.07438	1.07448	262	0	0
2022.05.31	08:00:00	1.07448	1.07518	1.07447	1.07510	401	0	0
2022.05.31	08:15:00	1.07512	1.07529	1.07496	1.07503	432	0	0
2022.05.31	08:30:00	1.07503	1.07554	1.07498	1.07525	503	0	0
2022.05.31	08:45:00	1.07527	1.07536	1.07449	1.07456	675	0	0
2022.05.31	09:00:00	1.07456	1.07516	1.07442	1.07512	922	0	0
2022.05.31	09:15:00	1.07512	1.07515	1.07388	1.07422	1105	0	0
2022.05.31	09:30:00	1.07421	1.07444	1.07357	1.07404	986	0	0
2022.05.31	09:45:00	1.07402	1.07405	1.07278	1.07339	1246	0	0
2022.05.31	10:00:00	1.07340	1.07482	1.07338	1.07414	1450	0	0
2022.05.31	10:15:00	1.07414	1.07476	1.07370	1.07434	1295	0	0
2022.05.31	10:30:00	1.07434	1.07471	1.07352	1.07369	1173	0	0
2022.05.31	10:45:00	1.07368	1.07399	1.07346	1.07369	1031	0	0
2022.05.31	11:00:00	1.07364	1.07456	1.07349	1.07431	1128	0	0
2022.05.31	11:15:00	1.07433	1.07460	1.07386	1.07412	973	0	0
2022.05.31	11:30:00	1.07410	1.07440	1.07368	1.07370	833	0	0
2022.05.31	11:45:00	1.07370	1.07370	1.07251	1.07276	1104	0	0
2022.05.31	12:00:00	1.07279	1.07344	1.07214	1.07292	1438	0	0
2022.05.31	12:15:00	1.07292	1.07387	1.07278	1.07328	1026	0	0
2022.05.31	12:30:00	1.07327	1.07362	1.07296	1.07323	847	0	0
2022.05.31	12:45:00	1.07323	1.07386	1.07219	1.07241	1041	0	0
2022.05.31	13:00:00	1.07237	1.07292	1.07186	1.07287	1049	0	0
2022.05.31	13:15:00	1.07288	1.07304	1.07222	1.07274	805	0	0
2022.05.31	13:30:00	1.07275	1.07345	1.07275	1.07342	730	0	0
2022.05.31	13:45:00	1.07342	1.07346	1.06891	1.06962	1995	0	0
2022.05.31	14:00:00	1.06963	1.07067	1.06897	1.07067	1546	0	0
2022.05.31	14:15:00	1.07065	1.07104	1.06964	1.06994	1079	0	0
2022.05.31	14:30:00	1.06994	1.07088	1.06982	1.07060	849	0	0
2022.05.31	14:45:00	1.07058	1.07138	1.07055	1.07134	1020	0	0
2022.05.31	15:00:00	1.07134	1.07161	1.07050	1.07131	1453	0	0
2022.05.31	15:15:00	1.07132	1.07132	1.07022	1.07063	1241	0	0
2022.05.31	15:30:00	1.07061	1.07064	1.06828	1.06917	1438	0	0
2022.05.31	15:45:00	1.06915	1.06978	1.06801	1.06815	1565	0	0
2022.05.31	16:00:00	1.06819	1.06963	1.06791	1.06962	1466	0	0
2022.05.31	16:15:00	1.06961	1.07132	1.06957	1.07108	1384	0	0
2022.05.31	16:30:00	1.07106	1.07140	1.07047	1.07070	1590	0	0
2022.05.31	16:45:00	1.07069	1.07189	1.07021	1.07126	1586	0	0
2022.05.31	17:00:00	1.07128	1.07131	1.06958	1.07086	1802	0	0
2022.05.31	17:15:00	1.07086	1.07088	1.06891	1.07035	1941	0	0
2022.05.31	17:30:00	1.07037	1.07178	1.07020	1.07165	1634	0	0
2022.05.31	17:45:00	1.07165	1.07360	1.07056	1.07119	2437	0	0
2022.05.31	18:00:00	1.07122	1.07289	1.07105	1.07236	2000	0	0
2022.05.31	18:15:00	1.07233	1.07300	1.07191	1.07237	1593	0	0
2022.05.31	18:30:00	1.07237	1.07285	1.07192	1.07256	1150	0	0
2022.05.31	18:45:00	1.07257	1.07372	1.07246	1.07312	1198	0	0
2022.05.31	19:00:00	1.07313	1.07382	1.07285	1.07354	1005	0	0
2022.05.31	19:15:00	1.07353	1.07356	1.07240	1.07251	928	0	0
2022.05.31	19:30:00	1.07252	1.07337	1.07236	1.07334	781	0	0
2022.05.31	19:45:00	1.07333	1.07334	1.07268	1.07315	639	0	0
2022.05.31	20:00:00	1.07312	1.07322	1.07258	1.07294	767	0	0
2022.05.31	20:15:00	1.07294	1.07341	1.07265	1.07313	609	0	0
2022.05.31	20:30:00	1.07313	1.07348	1.07305	1.07333	684	0	0
2022.05.31	20:45:00	1.07333	1.07391	1.07317	1.07380	712	0	0
2022.05.31	21:00:00	1.07379	1.07398	1.07350	1.07352	674	0	0
2022.05.31	21:15:00	1.07351	1.07370	1.07305	1.07368	624	0	0
2022.05.31	21:30:00	1.07367	1.07467	1.07356	1.07380	627	0	0
2022.05.31	21:45:00	1.07380	1.07380	1.07326	1.07368	949	0	0
2022.05.31	22:00:00	1.07368	1.07369	1.07320	1.07348	859	0	0
2022.05.31	22:15:00	1.07346	1.07364	1.07342	1.07350	552	0	0
2022.05.31	22:30:00	1.07351	1.07404	1.07338	1.07371	593	0	0
2022.05.31	22:45:00	1.07371	1.07371	1.07325	1.07353	759	0	0
2022.05.31	23:00:00	1.07354	1.07364	1.07336	1.07351	501	0	0
2022.05.31	23:15:00	1.07352	1.07352	1.07320	1.07344	212	0	0
2022.05.31	23:30:00	1.07344	1.07359	1.07298	1.07309	234	0	0
2022.05.31	23:45:00	1.07310	1.07344	1.07300	1.07324	215	0	0
2022.06.01	00:00:00	1.07354	1.07355	1.07330	1.07346	200	0	3
2022.06.01	00:15:00	1.07344	1.07346	1.07327	1.07334	2369	0	3
2022.06.01	00:30:00	1.07334	1.07339	1.07326	1.07326	68	0	3
2022.06.01	00:45:00	1.07327	1.07348	1.07322	1.07334	61	0	3
2022.06.01	01:00:00	1.07338	1.07347	1.07326	1.07344	141	0	0
2022.06.01	01:15:00	1.07343	1.07361	1.07335	1.07350	236	0	0
2022.06.01	01:30:00	1.07350	1.07377	1.07350	1.07372	221	0	0
2022.06.01	01:45:00	1.07373	1.07378	1.07363	1.07368	190	0	0
2022.06.01	02:00:00	1.07368	1.07371	1.07351	1.07359	149	0	0
2022.06.01	02:15:00	1.07359	1.07364	1.07324	1.07340	125	0	0
2022.06.01	02:30:00	1.07340	1.07354	1.07336	1.07348	178	0	0
2022.06.01	02:45:00	1.07348	1.07378	1.07330	1.07342	263	0	0
2022.06.01	03:00:00	1.07346	1.07347	1.07278	1.07321	587	0	0
2022.06.01	03:15:00	1.07322	1.07334	1.07294	1.07310	487	0	0
2022.06.01	03:30:00	1.07311	1.07323	1.07293	1.07316	365	0	0
2022.06.01	03:45:00	1.07316	1.07341	1.07267	1.07281	611	0	0
2022.06.01	04:00:00	1.07280	1.07286	1.07245	1.07273	522	0	0
2022.06.01	04:15:00	1.07273	1.07278	1.07214	1.07223	433	0	0
2022.06.01	04:30:00	1.07224	1.07228	1.07098	1.07101	870	0	0
2022.06.01	04:45:00	1.07101	1.07180	1.07085	1.07173	761	0	0
2022.06.01	05:00:00	1.07173	1.07173	1.07079	1.07120	771	0	0
2022.06.01	05:15:00	1.07119	1.07162	1.07108	1.07138	506	0	0
2022.06.01	05:30:00	1.07138	1.07200	1.07134	1.07180	452	0	0
2022.06.01	05:45:00	1.07180	1.07214	1.07136	1.07167	620	0	0
2022.06.01	06:00:00	1.07168	1.07220	1.07136	1.07208	530	0	0
2022.06.01	06:15:00	1.07208	1.07214	1.07181	1.07192	348	0	0
2022.06.01	06:30:00	1.07191	1.07207	1.07172	1.07198	379	0	0
2022.06.01	06:45:00	1.07199	1.07200	1.07174	1.07185	323	0	0
2022.06.01	07:00:00	1.07185	1.07189	1.07115	1.07136	489	0	0
2022.06.01	07:15:00	1.07135	1.07146	1.07106	1.07126	400	0	0
2022.06.01	07:30:00	1.07126	1.07133	1.07074	1.07096	541	0	0
2022.06.01	07:45:00	1.07097	1.07143	1.07086	1.07143	428	0	0
2022.06.01	08:00:00	1.07144	1.07155	1.07119	1.07119	318	0	0
2022.06.01	08:15:00	1.07120	1.07124	1.07075	1.07097	336	0	0
2022.06.01	08:30:00	1.07093	1.07103	1.07064	1.07084	633	0	0
2022.06.01	08:45:00	1.07086	1.07106	1.07053	1.07100	659	0	0
2022.06.01	09:00:00	1.07100	1.07155	1.07060	1.07135	951	0	0
2022.06.01	09:15:00	1.07135	1.07176	1.07118	1.07136	705	0	0
2022.06.01	09:30:00	1.07135	1.07174	1.07097	1.07171	801	0	0
2022.06.01	09:45:00	1.07170	1.07257	1.07149	1.07240	957	0	0
2022.06.01	10:00:00	1.07240	1.07374	1.07219	1.07355	1370	0	0
2022.06.01	10:15:00	1.07355	1.07361	1.07233	1.07249	1172	0	0
2022.06.01	10:30:00	1.07249	1.07270	1.07131	1.07152	1065	0	0
2022.06.01	10:45:00	1.07153	1.07218	1.07114	1.07151	1150	0	0
2022.06.01	11:00:00	1.07152	1.07394	1.07138	1.07276	1511	0	0
2022.06.01	11:15:00	1.07275	1.07280	1.07203	1.07256	1049	0	0
2022.06.01	11:30:00	1.07257	1.07309	1.07215	1.07216	1037	0	0
2022.06.01	11:45:00	1.07216	1.07226	1.07174	1.07180	885	0	0
2022.06.01	12:00:00	1.07182	1.07230	1.07140	1.07225	994	0	0
2022.06.01	12:15:00	1.07223	1.07266	1.07170	1.07236	696	0	0
2022.06.01	12:30:00	1.07236	1.07246	1.07194	1.07232	616	0	0
2022.06.01	12:45:00	1.07232	1.07269	1.07209	1.07268	688	0	0
2022.06.01	13:00:00	1.07268	1.07286	1.07224	1.07224	716	0	0
2022.06.01	13:15:00	1.07224	1.07261	1.07178	1.07199	688	0	0
2022.06.01	13:30:00	1.07201	1.07204	1.07137	1.07163	760	0	0
2022.06.01	13:45:00	1.07163	1.07193	1.07151	1.07177	688	0	0
2022.06.01	14:00:00	1.07176	1.07206	1.07154	1.07171	719	0	0
2022.06.01	14:15:00	1.07168	1.07168	1.07103	1.07120	870	0	0
2022.06.01	14:30:00	1.07119	1.07174	1.07099	1.07173	745	0	0
2022.06.01	14:45:00	1.07173	1.07182	1.07021	1.07084	1058	0	0
2022.06.01	15:00:00	1.07083	1.07142	1.07055	1.07115	1095	0	0
2022.06.01	15:15:00	1.07116	1.07174	1.07096	1.07162	907	0	0
2022.06.01	15:30:00	1.07161	1.07267	1.07142	1.07252	1036	0	0
2022.06.01	15:45:00	1.07252	1.07278	1.07193	1.07260	1172	0	0
2022.06.01	16:00:00	1.07262	1.07308	1.07252	1.07297	993	0	0
2022.06.01	16:15:00	1.07296	1.07300	1.07240	1.07243	650	0	0
2022.06.01	16:30:00	1.07242	1.07253	1.07073	1.07130	1192	0	0
2022.06.01	16:45:00	1.07132	1.07170	1.07027	1.07085	1466	0	0
2022.06.01	17:00:00	1.07084	1.07084	1.06653	1.06666	2383	0	0
2022.06.01	17:15:00	1.06669	1.06684	1.06516	1.06535	1690	0	0
2022.06.01	17:30:00	1.06536	1.06738	1.06533	1.06736	1643	0	0
2022.06.01	17:45:00	1.06736	1.06771	1.06663	1.06673	1735	0	0
2022.06.01	18:00:00	1.06674	1.06679	1.06541	1.06570	1543	0	0
2022.06.01	18:15:00	1.06570	1.06592	1.06515	1.06523	1338	0	0
2022.06.01	18:30:00	1.06522	1.06531	1.06281	1.06283	1291	0	0
2022.06.01	18:45:00	1.06284	1.06459	1.06274	1.06447	1366	0	0
2022.06.01	19:00:00	1.06447	1.06471	1.06394	1.06459	1318	0	0
2022.06.01	19:15:00	1.06459	1.06472	1.06407	1.06407	906	0	0
2022.06.01	19:30:00	1.06409	1.06479	1.06402	1.06421	835	0	0
2022.06.01	19:45:00	1.06420	1.06454	1.06385	1.06392	790	0	0
2022.06.01	20:00:00	1.06391	1.06473	1.06372	1.06443	752	0	0
2022.06.01	20:15:00	1.06443	1.06473	1.06426	1.06429	831	0	0
2022.06.01	20:30:00	1.06430	1.06466	1.06406	1.06465	757	0	0
2022.06.01	20:45:00	1.06465	1.06540	1.06449	1.06518	779	0	0
2022.06.01	21:00:00	1.06518	1.06576	1.06504	1.06514	1025	0	0
2022.06.01	21:15:00	1.06516	1.06566	1.06448	1.06561	852	0	0
2022.06.01	21:30:00	1.06559	1.06590	1.06506	1.06590	865	0	0
2022.06.01	21:45:00	1.06590	1.06592	1.06523	1.06552	820	0	0
2022.06.01	22:00:00	1.06552	1.06584	1.06506	1.06571	645	0	0
2022.06.01	22:15:00	1.06572	1.06606	1.06560	1.06587	544	0	0
2022.06.01	22:30:00	1.06584	1.06594	1.06555	1.06555	545	0	0
2022.06.01	22:45:00	1.06556	1.06557	1.06497	1.06503	578	0	0
2022.06.01	23:00:00	1.06501	1.06544	1.06469	1.06476	439	0	0
2022.06.01	23:15:00	1.06476	1.06538	1.06476	1.06534	234	0	0
2022.06.01	23:30:00	1.06533	1.06541	1.06502	1.06502	181	0	0
2022.06.01	23:45:00	1.06504	1.06542	1.06502	1.06527	268	0	0
2022.06.02	00:00:00	1.06453	1.06494	1.06447	1.06475	100	0	3
2022.06.02	00:15:00	1.06475	1.06536	1.06457	1.06534	154	0	3
2022.06.02	00:30:00	1.06532	1.06535	1.06518	1.06524	166	0	2
2022.06.02	00:45:00	1.06524	1.06545	1.06519	1.06525	136	0	3
2022.06.02	01:00:00	1.06526	1.06536	1.06510	1.06524	166	0	0
2022.06.02	01:15:00	1.06524	1.06536	1.06517	1.06531	118	0	0
2022.06.02	01:30:00	1.06531	1.06542	1.06483	1.06496	354	0	0
2022.06.02	01:45:00	1.06496	1.06532	1.06495	1.06522	173	0	0
2022.06.02	02:00:00	1.06522	1.06532	1.06519	1.06529	160	0	0
2022.06.02	02:15:00	1.06528	1.06543	1.06511	1.06541	305	0	0
2022.06.02	02:30:00	1.06541	1.06544	1.06518	1.06524	189	0	0
2022.06.02	02:45:00	1.06523	1.06535	1.06503	1.06511	298	0	0
2022.06.02	03:00:00	1.06510	1.06511	1.06459	1.06492	834	0	0
2022.06.02	03:15:00	1.06492	1.06589	1.06486	1.06581	652	0	0
2022.06.02	03:30:00	1.06581	1.06596	1.06560	1.06589	473	0	0
2022.06.02	03:45:00	1.06592	1.06598	1.06539	1.06566	641	0	0
2022.06.02	04:00:00	1.06565	1.06579	1.06519	1.06529	591	0	0
2022.06.02	04:15:00	1.06529	1.06541	1.06466	1.06514	698	0	0
2022.06.02	04:30:00	1.06514	1.06558	1.06502	1.06527	663	0	0
2022.06.02	04:45:00	1.06527	1.06558	1.06519	1.06548	602	0	0
2022.06.02	05:00:00	1.06548	1.06565	1.06519	1.06563	657	0	0
2022.06.02	05:15:00	1.06562	1.06586	1.06546	1.06570	568	0	0
2022.06.02	05:30:00	1.06571	1.06578	1.06513	1.06529	566	0	0
2022.06.02	05:45:00	1.06528	1.06533	1.06451	1.06498	861	0	0
2022.06.02	06:00:00	1.06499	1.06549	1.06485	1.06519	721	0	0
2022.06.02	06:15:00	1.06519	1.06553	1.06511	1.06547	398	0	0
2022.06.02	06:30:00	1.06547	1.06551	1.06513	1.06526	437	0	0
2022.06.02	06:45:00	1.06526	1.06546	1.06515	1.06543	409	0	0
2022.06.02	07:00:00	1.06543	1.06556	1.06530	1.06548	332	0	0
2022.06.02	07:15:00	1.06549	1.06568	1.06540	1.06541	313	0	0
2022.06.02	07:30:00	1.06541	1.06565	1.06541	1.06559	278	0	0
2022.06.02	07:45:00	1.06559	1.06578	1.06553	1.06576	242	0	0
2022.06.02	08:00:00	1.06575	1.06599	1.06552	1.06553	353	0	0
2022.06.02	08:15:00	1.06553	1.06562	1.06520	1.06532	498	0	0
2022.06.02	08:30:00	1.06532	1.06592	1.06497	1.06581	535	0	0
2022.06.02	08:45:00	1.06581	1.06655	1.06574	1.06580	638	0	0
2022.06.02	09:00:00	1.06580	1.06655	1.06576	1.06610	755	0	0
2022.06.02	09:15:00	1.06610	1.06689	1.06599	1.06678	615	0	0
2022.06.02	09:30:00	1.06679	1.06743	1.06666	1.06689	834	0	0
2022.06.02	09:45:00	1.06690	1.06788	1.06684	1.06764	821	0	0
2022.06.02	10:00:00	1.06765	1.06825	1.06749	1.06771	1111	0	0
2022.06.02	10:15:00	1.06770	1.06852	1.06747	1.06816	1027	0	0
2022.06.02	10:30:00	1.06816	1.06920	1.06776	1.06906	868	0	0
2022.06.02	10:45:00	1.06904	1.06922	1.06846	1.06858	814	0	0
2022.06.02	11:00:00	1.06858	1.06924	1.06843	1.06879	841	0	0
2022.06.02	11:15:00	1.06878	1.06922	1.06848	1.06873	754	0	0
2022.06.02	11:30:00	1.06868	1.06949	1.06861	1.06912	646	0	0
2022.06.02	11:45:00	1.06911	1.06937	1.06842	1.06842	730	0	0
2022.06.02	12:00:00	1.06840	1.06862	1.06808	1.06858	669	0	0
2022.06.02	12:15:00	1.06857	1.06910	1.06857	1.06889	579	0	0
2022.06.02	12:30:00	1.06890	1.06910	1.06838	1.06850	602	0	0
2022.06.02	12:45:00	1.06850	1.06892	1.06850	1.06885	549	0	0
2022.06.02	13:00:00	1.06886	1.06906	1.06857	1.06894	681	0	0
2022.06.02	13:15:00	1.06893	1.06916	1.06849	1.06855	715	0	0
2022.06.02	13:30:00	1.06855	1.06942	1.06826	1.06939	651	0	0
2022.06.02	13:45:00	1.06940	1.06969	1.06917	1.06955	561	0	0
2022.06.02	14:00:00	1.06955	1.06968	1.06911	1.06918	657	0	0
2022.06.02	14:15:00	1.06917	1.06944	1.06869	1.06936	683	0	0
2022.06.02	14:30:00	1.06935	1.06952	1.06897	1.06917	600	0	0
2022.06.02	14:45:00	1.06916	1.06958	1.06844	1.06942	896	0	0
2022.06.02	15:00:00	1.06939	1.06957	1.06892	1.06916	851	0	0
2022.06.02	15:15:00	1.06916	1.06989	1.06896	1.06924	1415	0	0
2022.06.02	15:30:00	1.06921	1.07018	1.06850	1.06989	1393	0	0
2022.06.02	15:45:00	1.06989	1.07160	1.06931	1.07030	1592	0	0
2022.06.02	16:00:00	1.07032	1.07077	1.06968	1.07029	1422	0	0
2022.06.02	16:15:00	1.07029	1.07116	1.06999	1.07083	1059	0	0
2022.06.02	16:30:00	1.07084	1.07095	1.07013	1.07044	1728	0	0
2022.06.02	16:45:00	1.07039	1.07039	1.06924	1.06995	1496	0	0
2022.06.02	17:00:00	1.06995	1.07182	1.06954	1.07167	1681	0	0
2022.06.02	17:15:00	1.07165	1.07169	1.06980	1.07026	1697	0	0
2022.06.02	17:30:00	1.07022	1.07174	1.07010	1.07163	1341	0	0
2022.06.02	17:45:00	1.07164	1.07185	1.07112	1.07159	1434	0	0
2022.06.02	18:00:00	1.07154	1.07309	1.07128	1.07302	1282	0	0
2022.06.02	18:15:00	1.07298	1.07339	1.07226	1.07255	1117	0	0
2022.06.02	18:30:00	1.07256	1.07282	1.07201	1.07232	862	0	0
2022.06.02	18:45:00	1.07232	1.07384	1.07232	1.07323	846	0	0
2022.06.02	19:00:00	1.07323	1.07381	1.07306	1.07359	891	0	0
2022.06.02	19:15:00	1.07358	1.07438	1.07353	1.07415	771	0	0
2022.06.02	19:30:00	1.07416	1.07441	1.07362	1.07381	633	0	0
2022.06.02	19:45:00	1.07383	1.07449	1.07371	1.07444	581	0	0
2022.06.02	20:00:00	1.07443	1.07477	1.07394	1.07402	639	0	0
2022.06.02	20:15:00	1.07403	1.07435	1.07382	1.07426	682	0	0
2022.06.02	20:30:00	1.07426	1.07484	1.07423	1.07472	489	0	0
2022.06.02	20:45:00	1.07473	1.07482	1.07444	1.07453	476	0	0
2022.06.02	21:00:00	1.07454	1.07482	1.07444	1.07472	480	0	0
2022.06.02	21:15:00	1.07473	1.07479	1.07440	1.07446	473	0	0
2022.06.02	21:30:00	1.07446	1.07487	1.07425	1.07450	541	0	0
2022.06.02	21:45:00	1.07450	1.07461	1.07387	1.07394	646	0	0
2022.06.02	22:00:00	1.07394	1.07436	1.07379	1.07436	596	0	0
2022.06.02	22:15:00	1.07436	1.07459	1.07414	1.07414	652	0	0
2022.06.02	22:30:00	1.07415	1.07463	1.07414	1.07451	396	0	0
2022.06.02	22:45:00	1.07451	1.07489	1.07439	1.07486	363	0	0
2022.06.02	23:00:00	1.07487	1.07502	1.07469	1.07477	297	0	0
2022.06.02	23:15:00	1.07476	1.07478	1.07461	1.07475	237	0	0
2022.06.02	23:30:00	1.07475	1.07501	1.07474	1.07501	134	0	0
2022.06.02	23:45:00	1.07500	1.07501	1.07460	1.07462	240	0	0
2022.06.03	00:00:00	1.07461	1.07482	1.07442	1.07476	63	0	0
2022.06.03	00:15:00	1.07473	1.07486	1.07468	1.07486	37	0	3
2022.06.03	00:30:00	1.07486	1.07489	1.07470	1.07476	54	0	0
2022.06.03	00:45:00	1.07476	1.07487	1.07472	1.07478	66	0	1
2022.06.03	01:00:00	1.07478	1.07505	1.07478	1.07485	175	0	0
2022.06.03	01:15:00	1.07485	1.07493	1.07472	1.07474	329	0	0
2022.06.03	01:30:00	1.07474	1.07502	1.07472	1.07501	191	0	0
2022.06.03	01:45:00	1.07500	1.07510	1.07480	1.07484	152	0	0
2022.06.03	02:00:00	1.07484	1.07500	1.07475	1.07495	295	0	0
2022.06.03	02:15:00	1.07495	1.07499	1.07479	1.07485	249	0	0
2022.06.03	02:30:00	1.07485	1.07493	1.07474	1.07488	210	0	0
2022.06.03	02:45:00	1.07487	1.07508	1.07482	1.07502	262	0	0
2022.06.03	03:00:00	1.07502	1.07503	1.07468	1.07481	554	0	0
2022.06.03	03:15:00	1.07481	1.07543	1.07472	1.07542	433	0	0
2022.06.03	03:30:00	1.07543	1.07629	1.07542	1.07604	913	0	0
2022.06.03	03:45:00	1.07604	1.07619	1.07570	1.07594	680	0	0
2022.06.03	04:00:00	1.07596	1.07596	1.07535	1.07552	637	0	0
2022.06.03	04:15:00	1.07550	1.07562	1.07538	1.07541	458	0	0
2022.06.03	04:30:00	1.07541	1.07598	1.07536	1.07596	592	0	0
2022.06.03	04:45:00	1.07596	1.07623	1.07576	1.07602	559	0	0
2022.06.03	05:00:00	1.07602	1.07621	1.07574	1.07612	455	0	0
2022.06.03	05:15:00	1.07611	1.07642	1.07608	1.07640	448	0	0
2022.06.03	05:30:00	1.07641	1.07641	1.07571	1.07586	566	0	0
2022.06.03	05:45:00	1.07586	1.07597	1.07561	1.07575	461	0	0
2022.06.03	06:00:00	1.07577	1.07597	1.07562	1.07567	318	0	0
2022.06.03	06:15:00	1.07567	1.07576	1.07547	1.07565	368	0	0
2022.06.03	06:30:00	1.07564	1.07564	1.07531	1.07542	382	0	0
2022.06.03	06:45:00	1.07543	1.07552	1.07521	1.07531	425	0	0
2022.06.03	07:00:00	1.07531	1.07542	1.07509	1.07535	396	0	0
2022.06.03	07:15:00	1.07535	1.07539	1.07493	1.07504	371	0	0
2022.06.03	07:30:00	1.07504	1.07525	1.07497	1.07502	369	0	0
2022.06.03	07:45:00	1.07502	1.07519	1.07461	1.07462	443	0	0
2022.06.03	08:00:00	1.07462	1.07510	1.07451	1.07488	384	0	0
2022.06.03	08:15:00	1.07488	1.07544	1.07484	1.07537	402	0	0
2022.06.03	08:30:00	1.07538	1.07540	1.07512	1.07525	383	0	0
2022.06.03	08:45:00	1.07526	1.07556	1.07521	1.07542	397	0	0
2022.06.03	09:00:00	1.07541	1.07585	1.07524	1.07568	516	0	0
2022.06.03	09:15:00	1.07567	1.07568	1.07526	1.07528	448	0	0
2022.06.03	09:30:00	1.07529	1.07570	1.07523	1.07551	598	0	0
2022.06.03	09:45:00	1.07552	1.07563	1.07506	1.07532	751	0	0
2022.06.03	10:00:00	1.07528	1.07533	1.07480	1.07496	873	0	0
2022.06.03	10:15:00	1.07498	1.07511	1.07450	1.07487	631	0	0
2022.06.03	10:30:00	1.07487	1.07585	1.07451	1.07572	629	0	0
